record_id,total_inflow_btc,total_outflow_btc,avg_tx_value,tx_count_in,tx_count_out,active_duration_days,in_out_ratio,temporal_entropy,address_count,entity_label
2491,1428.9249,3016.2311,10.149758,9670,15199,3866,0.6244,0.1964,5244,0
2492,1016.1234,1136.313,22.593507,1083,7623,38,3.7988,0.3,9692,8
2493,3808.9933,2718.9399,39.847396,11149,8081,1699,7.2425,0.6267,12566,4
2494,1932.7087,3474.8537,29.521346,8168,2403,4567,3.3369,0.6852,10333,9
2495,2556.3822,2575.84,4.845957,9558,18032,4027,6.3326,0.1242,3007,6
2496,2461.6325,4951.426,27.40112,19185,3557,3214,6.6352,0.9438,11811,2
2497,2886.3994,3056.7122,35.136945,11729,2194,1784,7.364,0.341,823,3
2498,4327.8871,1854.8749,39.635191,3952,10240,1967,8.9816,0.7132,14464,9
2499,4903.6969,3860.7624,31.455916,14678,19489,103,4.3824,0.5242,532,8
2500,2037.927,852.3209,7.632993,15970,18519,42,1.7477,0.2228,2821,9
2501,4137.5963,1922.5852,35.508692,8968,19998,2995,3.2574,0.8462,167,0
2502,3822.6413,1734.8013,33.867125,6769,8584,3219,4.3785,0.8182,4927,4
2503,2867.649,2159.0412,1.221442,17837,18664,2991,7.1675,0.3961,12524,7
2504,4780.2362,3908.9013,20.587442,18066,12876,4289,0.2299,0.5886,1056,9
2505,1002.3806,2420.8703,16.647579,14040,10687,3370,3.2263,0.2578,1255,6
2506,546.33,3970.0743,33.470636,2304,17537,1062,7.8204,0.6899,4287,3
2507,4269.8113,2882.4488,10.806869,15164,1295,2550,6.7415,0.309,8010,6
2508,2195.7547,1710.3538,29.543637,7158,15449,1677,7.3442,0.8441,4008,0
2509,4234.8458,4049.8956,45.660307,18236,10368,3690,8.1369,0.2174,14993,5
2510,4465.4521,1191.456,39.890139,18282,19630,3998,7.854,0.0148,12901,8
2511,312.2973,1121.9227,46.072895,16130,13338,326,6.8536,0.2685,7759,2
2512,4417.325,2522.5196,48.9253,9520,6655,1121,4.4526,0.1911,9724,3
2513,2241.6008,1304.2536,0.533605,245,19323,108,9.8376,0.5083,11721,7
2514,2552.1673,45.4451,31.137102,8949,19011,2679,5.7338,0.2037,14591,4
2515,3132.9663,3241.4912,20.642029,9016,17334,335,2.1074,0.7632,12235,4
2516,4631.9138,2555.474,42.992739,11020,12694,2040,2.9988,0.2414,14012,0
2517,95.5903,2227.5946,12.59081,2780,9242,804,6.9663,0.707,9165,5
2518,2384.2226,4834.8429,49.051476,18231,4076,1849,9.2549,0.5785,7890,1
2519,3438.6133,2856.0002,30.685437,13724,12652,767,1.8693,0.9862,12017,0
2520,3613.5376,4317.1593,39.676891,12804,9276,3528,0.9152,0.9999,4745,5
2521,3462.6652,697.2598,4.280069,16858,12839,2307,8.8272,0.8695,8298,4
2522,672.1843,2846.0366,9.172976,13699,1659,2830,9.1613,0.76,9797,4
2523,1496.9849,4339.8995,37.920208,1793,6933,1489,2.8362,0.3865,11966,8
2524,1793.584,2915.533,1.099424,15377,14249,4130,3.8351,0.7533,4288,9
2525,4022.188,3590.0737,40.843918,18119,6960,3567,6.6359,0.9567,1003,9
2526,1393.8066,1860.2241,0.69755,13118,18202,2374,3.3663,0.0234,13590,2
2527,1053.5327,462.2567,32.855976,7216,8383,837,8.7839,0.5379,13856,0
2528,4787.2405,2289.5069,18.25476,5189,16845,3310,1.165,0.218,14511,7
2529,44.3263,1972.403,30.574781,16019,15000,3613,0.476,0.5579,14082,4
2530,4989.1043,4335.3022,34.801601,14702,6377,4835,2.164,0.4664,12923,4
2531,3384.1097,1219.9841,17.123827,5282,18906,2792,2.9323,0.5758,85,7
2532,4142.3482,4833.6715,5.398212,945,3477,4213,1.218,0.551,14300,7
2533,1473.104,4790.691,3.482386,1512,19090,3984,0.7503,0.9601,2996,1
2534,71.5862,1238.1657,29.446842,12719,4367,3769,7.5805,0.5522,13016,2
2535,3689.3502,1740.2663,26.032816,17243,16207,1505,1.7263,0.8462,11480,9
2536,4170.7246,4477.7797,37.110076,19945,12459,2451,9.1478,0.3198,5157,9
2537,3702.3833,4833.1114,25.486825,8370,28,3045,3.7432,0.4381,7195,0
2538,714.26,2217.2011,21.122347,12121,11165,2034,6.739,0.4704,5784,2
2539,3767.1421,1604.992,19.904419,13722,6549,1700,2.3315,0.2787,5696,3
2540,3844.6162,2630.4748,1.322442,2616,3025,2281,2.4792,0.3798,12358,6
2541,3292.706,3438.8492,16.777927,17998,1265,1308,5.7896,0.5985,154,8
2542,3830.582,1367.3798,48.80101,15630,9048,2528,5.6504,0.5802,9654,4
2543,4229.6087,3682.3685,43.677791,2841,12218,3839,7.7104,0.6364,11005,0
2544,3068.0244,258.2963,16.46897,14052,6588,976,7.6024,0.3518,6415,1
2545,443.0327,246.482,29.389811,1775,6578,2057,6.7398,0.3158,6685,9
2546,2438.1442,1931.4447,42.364853,13263,17636,4811,4.5464,0.6116,2020,1
2547,388.2559,1767.3724,22.063773,3872,12797,2427,8.9173,0.1329,9290,8
2548,2037.7211,1578.1729,0.897991,8274,3871,3675,6.2635,0.253,571,9
2549,2035.5384,2455.1039,3.725616,17230,1327,2429,9.903,0.0421,7923,6
2550,330.0586,1603.6747,25.519685,9409,9218,4940,8.2118,0.0726,8341,1
2551,1744.1092,961.2977,48.471972,3261,16746,3734,0.5387,0.2434,11770,0
2552,554.9994,1547.3547,34.660508,3146,17603,360,3.2739,0.0195,6154,4
2553,4041.178,4874.5216,3.545902,7803,606,2224,5.7616,0.2454,2692,0
2554,4738.4407,2055.573,9.468125,2264,18055,485,7.2425,0.655,7670,8
2555,361.5917,2223.5694,38.56618,8156,13004,1429,5.5483,0.0611,10302,2
2556,4775.5765,2882.7292,42.072004,923,10490,2081,7.8827,0.4367,5508,1
2557,2612.8878,4916.704,30.884768,6696,17662,696,2.8983,0.9131,10111,5
2558,1497.8354,1208.014,32.221194,5759,16783,4661,1.9207,0.7913,4870,2
2559,384.3196,3406.4137,1.41697,12577,13488,202,0.6338,0.3054,5850,4
2560,2503.1263,3579.9263,41.42653,19015,18557,3858,5.7758,0.9248,5968,9
2561,3972.5798,3036.626,39.413782,7817,19195,1199,6.9171,0.3296,3656,7
2562,3535.4353,442.9008,12.951831,7557,14734,1268,3.3289,0.0725,6672,9
2563,251.1396,3384.3646,35.433865,16226,6275,2971,6.1745,0.9941,5670,1
2564,364.5184,320.4829,10.742809,5931,10845,74,0.6164,0.87,9905,4
2565,2014.3724,2980.7173,2.016604,11634,19324,96,1.083,0.4659,2493,7
2566,1476.4595,3697.9085,10.056907,3513,13190,4269,7.0474,0.6664,9537,0
2567,1161.9293,1054.8573,8.931526,6067,17329,3478,3.7439,0.6712,12158,9
2568,1405.0297,4208.1116,16.887466,13208,10972,2203,6.7462,0.1945,9299,9
2569,4017.4157,151.7787,20.922533,14323,5966,258,8.334,0.2,11698,3
2570,4646.141,4219.0659,25.426994,2061,12622,3659,8.541,0.4696,12305,4
2571,2025.5194,2301.6506,23.837746,14014,6349,4426,1.8045,0.9116,6513,9
2572,4530.5559,1087.9475,13.533803,19419,17581,2807,4.9142,0.01,13980,2
2573,1607.4853,668.8994,1.458631,2388,17597,4257,7.3659,0.7825,8775,1
2574,2382.1902,4766.5363,30.255121,8032,824,186,7.7624,0.0575,4351,2
2575,1130.1527,363.3372,19.787302,1800,7085,143,7.8683,0.4782,6600,4
2576,3202.3838,995.4751,14.933678,2781,12456,3354,2.3589,0.6379,10883,6
2577,4894.9058,1739.1183,43.347065,1128,10608,640,2.0061,0.6868,4657,1
2578,3017.4694,3101.178,37.337191,7366,16920,3750,5.9411,0.0585,10773,6
2579,1789.0768,2724.01,42.888292,14636,14237,2075,7.4367,0.4186,13704,5
2580,3239.0908,628.2262,24.74919,7612,19395,3969,3.2595,0.5838,8512,6
2581,614.6122,1448.647,6.54665,12647,16237,202,1.1366,0.066,4316,6
2582,4443.2965,1193.7665,34.811102,7536,10820,3093,7.1958,0.1351,4795,8
2583,2515.4247,1067.7221,10.303768,14505,11970,3166,3.067,0.6636,1438,6
2584,2246.7542,2055.7276,22.061539,9365,17334,3080,1.747,0.5216,32,5
2585,2929.3281,3520.1602,3.250133,2809,11701,4568,1.5625,0.1618,715,9
2586,3123.9231,1087.2725,41.265438,13056,544,2103,3.2176,0.5352,7956,7
2587,358.8883,1833.4007,6.297119,4298,3901,911,5.9675,0.9127,9232,6
2588,3413.0893,1954.5932,45.154885,11210,11946,1572,3.6482,0.0156,409,5
2589,1209.666,4882.2829,43.211544,449,4225,3449,0.3046,0.6426,14509,3
2590,3569.766,4773.3322,23.229192,5009,13759,2160,1.0594,0.0737,7347,6
2591,4112.6757,4000.6899,37.218436,17178,14950,4326,2.976,0.0064,8039,7
2592,4019.7945,1208.3022,30.972292,16821,2867,2545,6.6311,0.1507,7741,7
2593,2762.5093,340.1959,40.153802,6013,18631,1330,1.0753,0.4229,7665,3
2594,2600.8543,1584.5275,21.590312,1621,18221,3614,5.6505,0.8023,5032,9
2595,714.3884,1333.9801,39.290446,13585,8269,461,1.2869,0.2818,1128,8
2596,3876.733,2529.6339,23.122895,949,12814,807,2.195,0.6257,5437,2
2597,1357.0542,3888.6418,47.048295,9320,16733,3700,1.8047,0.4112,8899,8
2598,2483.4821,4291.6161,24.318656,16576,4602,2274,0.7656,0.2343,12032,2
2599,1421.3776,4224.322,23.131017,12205,12931,59,6.7462,0.5142,11216,6
2600,669.1505,1798.3842,39.253615,11953,4334,2476,4.6877,0.7975,11852,3
2601,3147.7922,3436.1748,41.078902,17788,5400,4824,8.3274,0.8325,783,4
2602,271.6696,1564.1779,27.7245,18375,17840,1156,1.079,0.8465,5301,2
2603,3743.2287,304.5371,8.989973,1105,18570,498,1.5329,0.3386,2180,1
2604,1587.9408,3507.8293,23.387965,549,7437,4326,3.1339,0.7935,6807,7
2605,0.6835,49.1477,48.403628,11641,14948,4429,7.6821,0.2122,1179,6
2606,2555.6506,2045.9188,37.649334,7904,13962,3977,3.127,0.7384,2407,6
2607,234.2691,1646.9031,40.558149,18169,8087,1608,4.1433,0.9484,13547,7
2608,1380.855,3466.8908,1.641372,10614,3683,721,3.0859,0.0137,2808,0
2609,3534.8854,3831.2297,23.393026,17189,18231,1275,0.8942,0.4404,12453,7
2610,313.4575,1520.4801,32.331092,8991,1855,3868,9.4004,0.6478,2765,9
2611,4196.6941,4058.137,41.501651,11468,2986,691,5.5305,0.7018,14763,4
2612,19.1096,1469.5909,2.463778,4239,10818,4024,7.8995,0.1761,2725,7
2613,1234.1269,2231.6373,42.621959,19645,19279,4153,6.6177,0.9722,2536,8
2614,3704.5229,3635.0954,27.420092,4368,7497,3438,5.1911,0.6153,8405,1
2615,1581.3576,3464.6042,9.865779,5652,559,2356,0.9878,0.1643,10141,2
2616,509.4709,4936.8425,15.862829,16205,19281,750,6.4631,0.0205,4862,5
2617,1801.176,1125.8129,14.096549,19756,1255,3052,1.6382,0.7833,6301,8
2618,1351.9737,3311.5929,26.542999,2094,15668,4774,4.2024,0.0797,7857,9
2619,4213.5611,3048.4134,2.584379,4002,18066,3565,6.3282,0.1411,3147,9
2620,1566.7465,4575.4931,7.926892,7811,16079,4656,7.8441,0.5748,6579,7
2621,3944.6645,781.8191,40.634671,11273,10007,1705,6.8819,0.6035,1202,5
2622,4459.3618,3758.9933,6.630286,4555,6284,3446,6.7482,0.6869,10012,4
2623,2169.0928,2841.3474,11.66989,18902,8855,4445,1.5755,0.3935,2890,2
2624,4549.7166,1373.3366,22.668585,8698,12309,2378,3.5267,0.7739,645,3
2625,1886.5965,2372.1798,25.856093,17481,3326,3232,0.5248,0.9744,13949,6
2626,4820.3924,1668.8896,38.180548,12372,17626,2216,7.2228,0.2711,10552,6
2627,446.4567,2896.5712,22.366677,9237,3144,886,9.5306,0.703,5952,2
2628,3435.0995,4445.0042,39.493252,13770,3038,865,2.7147,0.9285,4223,3
2629,2469.0753,2846.5292,30.917354,7062,12418,3495,0.9682,0.6863,12665,2
2630,1938.2502,3158.6158,5.655076,18589,18166,3055,4.8081,0.6811,4321,1
2631,3163.5631,2593.744,7.816656,3903,4676,786,8.5813,0.2238,3089,5
2632,3519.2884,255.837,21.851743,1353,17862,457,5.5645,0.5351,8689,6
2633,21.8263,1164.3005,19.84453,1597,7149,345,0.5631,0.5625,10209,3
2634,834.7738,2460.0137,37.177239,8768,7552,554,9.7453,0.7001,8665,4
2635,3565.2331,1551.1833,29.036899,680,16491,788,8.3036,0.9968,10081,7
2636,3331.9304,908.8262,19.406715,12021,2669,1820,1.4028,0.0336,3383,8
2637,4830.2379,2520.6692,8.538097,12097,17549,705,9.2258,0.0652,7926,6
2638,3805.1913,1614.0557,11.341932,11386,14913,4908,4.5618,0.078,1161,9
2639,4753.864,1290.5456,28.775093,8510,17542,953,3.7818,0.743,10715,0
2640,3512.7055,2319.9324,21.171998,5735,2247,815,4.6644,0.1364,4313,2
2641,1490.2681,666.43,25.746424,15676,6654,1549,8.3623,0.6225,8388,4
2642,526.8336,4638.7294,8.533955,12694,11134,144,6.6288,0.3247,2249,2
2643,3909.1215,4338.5118,33.145346,19381,7650,2778,0.6866,0.4573,4462,0
2644,3220.7497,3538.1059,42.626952,7408,16896,3767,9.5803,0.2157,2767,1
2645,240.9396,531.0781,12.89705,11787,8442,4959,1.5631,0.8661,1552,7
2646,1800.2587,3879.3885,24.575762,2543,889,3826,7.4811,0.5862,2448,6
2647,4783.9995,4039.7886,48.776369,17063,9216,1217,6.3978,0.9446,5645,9
2648,2502.0107,3838.8254,16.662154,5367,8792,1808,1.9565,0.5746,14926,2
2649,2163.6514,569.8383,29.752358,7411,19407,4471,1.7902,0.1239,4310,3
2650,2288.5034,3219.5433,4.509876,9836,18915,4773,8.7162,0.1709,10581,2
2651,1044.4215,4171.6256,30.30079,13648,11076,2740,4.255,0.9891,7497,3
2652,1843.5422,2886.7712,4.48168,5542,15205,1290,6.5803,0.7256,11199,7
2653,1849.0726,3232.0404,47.961776,17219,18449,556,5.0903,0.0493,8311,8
2654,261.7846,2291.8228,35.783161,10434,9951,863,7.3008,0.7038,3497,6
2655,3837.8405,2643.5413,39.408011,10548,5414,2486,4.8445,0.4122,1717,8
2656,2082.528,171.8939,35.205248,9861,6538,4977,2.9451,0.3072,11076,8
2657,4110.9012,3194.8187,29.486493,10746,3570,2356,3.6975,0.1541,4938,6
2658,4251.7415,407.2452,22.495694,6819,1243,966,8.6049,0.8399,2915,6
2659,1059.9782,2175.0786,42.918683,14102,4330,2396,4.7335,0.0638,1673,7
2660,3286.7708,1463.2826,47.841788,5029,10488,476,2.2131,0.2898,9395,9
2661,2361.4143,2727.1443,24.951859,15799,18310,1339,9.3526,0.3064,1456,2
2662,4400.7849,667.0903,46.576759,10955,3396,525,7.9863,0.1609,14032,7
2663,1078.7112,3458.2201,29.166687,12771,16825,2572,0.6511,0.5082,13233,0
2664,3389.0692,3975.0597,26.919256,9439,19128,562,9.9895,0.0117,6546,5
2665,3038.7645,816.7806,22.724191,18157,8040,3703,6.9798,0.301,7027,1
2666,1476.5144,521.5744,10.464467,18549,8199,4665,1.6866,0.9336,12854,6
2667,683.0132,727.586,0.186083,7112,1587,1206,2.448,0.3105,3979,2
2668,3258.2023,4385.639,12.075387,19220,17210,4034,6.9552,0.3605,2472,9
2669,3692.9899,2640.951,25.486208,19050,3825,3848,7.8196,0.4732,8310,4
2670,1578.1436,2336.3103,18.99806,6114,17653,4202,2.4665,0.5617,368,9
2671,3224.1666,533.568,22.424317,2564,3437,2239,2.644,0.8087,13418,1
2672,1975.6606,3247.7835,49.032413,15890,8090,1161,3.1405,0.1903,3177,0
2673,3566.0373,4339.9993,17.513684,8499,16058,4796,6.0204,0.8717,3375,4
2674,996.0844,4140.9311,22.609202,8132,1311,3826,1.801,0.7575,6774,8
2675,4451.0761,3130.2773,6.675864,2697,9820,72,1.132,0.7227,14206,8
2676,1437.0551,376.4028,2.397982,7705,15466,755,6.8208,0.0868,3813,6
2677,1838.9363,561.994,38.770498,16443,13458,3853,7.8131,0.0216,6292,8
2678,290.4692,246.5544,28.534202,9766,478,905,5.0592,0.594,5986,3
2679,557.5699,1287.4035,38.035264,17525,8907,52,3.7019,0.8631,2198,2
2680,2579.3144,678.316,7.493225,10003,9869,2622,4.3772,0.5844,4912,3
2681,1337.9707,1300.2476,28.591481,11391,18547,3191,3.9452,0.2132,14592,6
2682,4177.4028,1925.2964,12.682198,11669,509,3949,9.6039,0.0905,10322,7
2683,73.4768,4714.9145,11.403168,18947,7320,1288,7.7041,0.6996,14352,1
2684,1895.4765,3051.8842,0.5764,19237,382,4781,2.1601,0.7218,901,4
2685,1686.7344,4174.8706,6.517123,16245,15288,1773,3.9035,0.1725,193,4
2686,96.648,3551.7604,15.463475,6642,1846,3903,5.4857,0.0282,2771,8
2687,621.8508,562.5245,5.844026,942,12563,3921,6.1686,0.4083,13386,2
2688,2068.2192,3679.6047,49.292923,12816,9911,950,4.735,0.5827,11541,5
2689,2464.328,1375.5017,15.431702,6542,4630,3139,8.1203,0.706,5181,9
2690,2021.4547,3195.5428,6.516284,15625,5705,2417,7.6993,0.8099,951,4
2691,2654.6931,1704.8165,9.954196,9967,1777,2280,5.1011,0.6105,6680,1
2692,2975.6624,4988.3613,29.385203,1422,15514,1426,8.5589,0.1109,3607,1
2693,49.629,1317.7648,3.20227,5766,18669,1585,7.5358,0.6826,14679,3
2694,2320.4812,1395.6596,43.12172,16820,15229,1047,7.808,0.9842,14731,3
2695,4817.4966,4653.362,48.074988,17224,1245,2166,9.5684,0.9056,5039,6
2696,2595.1662,123.2318,12.337446,4002,1334,4024,2.738,0.8717,258,0
2697,3387.7146,3483.448,22.504818,12648,3670,1177,2.7497,0.3022,1222,5
2698,1559.3262,3626.6347,1.10682,5249,17585,2161,8.9006,0.7508,14389,8
2699,3869.9592,4181.8945,32.035547,4960,18179,1032,7.745,0.8511,651,1
2700,3864.6097,4872.1968,20.696362,18035,15580,3289,9.2728,0.6783,10511,4
2701,2606.485,4878.0098,13.502996,18646,17839,4527,0.725,0.2506,14537,9
2702,4880.0694,326.3931,10.341935,3890,1934,1316,6.3148,0.9538,12684,9
2703,627.7598,4109.1984,32.701188,1327,747,893,1.5318,0.4508,2426,3
2704,84.7482,3231.5532,20.81091,5902,9033,107,5.0886,0.1298,14203,3
2705,3850.7934,3236.7142,8.983046,3359,6828,3081,1.6419,0.1098,14871,7
2706,4035.7796,641.7583,34.455485,1586,16198,745,1.368,0.6475,9115,5
2707,601.0449,3250.9393,28.253658,13501,793,622,0.2205,0.4377,3160,6
2708,1327.9215,4912.4131,42.933617,11561,6928,4241,6.3394,0.0945,398,8
2709,87.7716,4559.0937,5.873883,16773,17652,821,3.6543,0.7404,5302,2
2710,1466.5501,2195.6589,39.283352,15819,9743,412,1.1414,0.7993,11107,1
2711,3865.7116,199.7495,33.675872,19176,6370,114,3.2961,0.7254,5403,2
2712,2589.8075,1811.4738,5.750635,3333,14801,2447,1.7725,0.2023,7701,7
2713,1740.4845,4131.9533,34.741067,17088,19075,3347,9.4228,0.6898,561,8
2714,1858.7028,3507.4985,22.07742,2821,7875,4220,3.268,0.0107,8382,9
2715,6.7781,2296.7237,47.249245,15473,16677,86,3.4061,0.3051,8397,4
2716,1499.0096,275.5171,7.080653,4960,6865,4143,8.4146,0.3988,11208,7
2717,3232.2972,2134.4794,32.141705,17444,4023,1573,6.5128,0.8352,12332,6
2718,4870.9725,2345.13,19.099064,12367,18033,2006,7.1307,0.3904,5100,8
2719,4235.3057,4642.7784,47.840738,1302,11009,4080,6.3964,0.0113,3372,3
2720,117.9846,3205.4341,16.498812,10552,12103,804,9.4673,0.3523,14976,9
2721,4492.804,1558.2715,48.109299,4113,15343,3335,2.1493,0.4989,3042,2
2722,3915.9942,2626.5961,45.074302,12764,11111,3350,9.8915,0.949,6845,8
2723,3901.8828,330.2859,13.519235,11775,5172,1070,8.3265,0.941,9898,7
2724,2289.9842,4862.8415,40.177108,16883,9590,2670,5.9308,0.1809,5399,6
2725,1990.0325,1800.3059,49.780211,8621,18078,4142,6.6575,0.1851,713,0
2726,1514.5856,2389.342,12.633225,7246,6711,2772,6.5234,0.1634,3457,1
2727,328.4836,1776.4263,21.838915,11832,17422,4636,0.6781,0.7889,10877,8
2728,1141.1845,3412.5618,26.009085,2106,5460,4183,2.2584,0.006,6948,4
2729,1233.0257,3311.1642,14.746627,9746,14938,1409,9.6186,0.1272,4407,0
2730,2420.3905,3576.6144,0.76334,5631,9755,3741,5.3902,0.538,13166,8
2731,3737.2246,1340.7235,11.00654,3207,7049,265,3.8457,0.2476,11792,0
2732,2369.0544,1578.3492,14.096916,18954,9484,3849,7.6442,0.0924,13145,7
2733,289.2317,626.2649,22.180041,2629,17546,3094,5.2927,0.3599,10514,4
2734,4788.9494,3277.5533,8.555207,10069,17414,4799,0.2303,0.2742,7650,5
2735,4713.6222,198.9952,43.662731,13395,12450,1474,7.3888,0.5111,3878,0
2736,3925.9499,2988.4157,35.245586,1068,15355,4282,7.349,0.9792,3523,1
2737,4956.6396,4348.4807,4.260115,17891,979,326,1.735,0.1243,5652,6
2738,2722.4162,4454.1618,32.504658,19398,8710,1207,9.5709,0.3727,12819,1
2739,4813.8421,2245.1943,32.682858,15246,15761,4493,2.3167,0.932,4113,4
2740,378.0344,2296.5238,47.811063,9860,11024,1505,4.6317,0.8769,10958,8
2741,1828.4101,384.8551,0.151143,6643,16522,3535,1.2359,0.3943,4566,4
2742,1126.9141,3353.8284,12.396698,15378,11146,1441,6.0725,0.699,4907,2
2743,979.1735,4106.2989,46.389581,4067,14492,956,3.817,0.0879,5424,5
2744,704.0233,1223.2828,46.606703,948,18840,555,3.5964,0.7125,8747,6
2745,3112.072,2106.5102,36.029349,1172,7393,3255,8.2871,0.9729,10333,9
2746,3906.6115,4194.1983,38.288189,15832,11448,4140,0.1947,0.5375,4978,9
2747,2891.4962,4385.6036,4.574239,6115,19651,4997,7.9997,0.4985,14914,7
2748,734.8221,1215.9075,25.69384,172,8588,4578,5.7573,0.1873,2679,2
2749,4055.6207,2752.8577,11.579226,12819,10130,2037,9.8624,0.6338,13109,3
2750,3179.7772,962.4738,9.060984,9336,13908,1287,5.9355,0.5904,8776,9
2751,1940.8346,509.4028,40.515184,10052,5429,1198,0.6483,0.6519,4942,3
2752,3370.6547,4555.6034,6.751993,6210,2590,4662,0.6014,0.0261,7330,1
2753,1299.5323,4102.5393,23.432635,10381,3035,2268,8.8432,0.5487,10189,6
2754,1725.9676,3800.1769,46.928918,3578,170,3630,8.428,0.5949,842,3
2755,4587.43,243.8411,9.291684,8381,3240,3466,3.5243,0.2075,10568,3
2756,1452.5296,4218.6455,48.899673,4077,3416,772,6.2185,0.2083,4039,7
2757,2349.9466,2190.226,49.7144,158,19953,2457,4.947,0.2762,1805,5
2758,4450.7068,1711.9822,27.780902,7778,11409,471,9.6749,0.7117,8922,5
2759,3538.6097,2732.3863,8.50722,19102,3485,1371,9.5046,0.6063,4350,8
2760,311.0255,456.7753,15.805313,8438,18226,3133,9.84,0.8458,9656,3
2761,736.5237,3783.2352,21.224699,11096,14924,672,8.6778,0.2957,14907,8
2762,39.2179,2912.1796,15.46628,15280,6845,1175,9.1046,0.9121,14880,0
2763,3154.6126,932.9586,14.031851,19180,19411,111,2.2511,0.7437,4947,8
2764,2238.3727,941.1691,48.611488,7201,3966,3560,8.327,0.395,10360,0
2765,671.3829,921.2514,7.668326,18762,7185,1027,7.1177,0.0953,7119,6
2766,4789.671,285.0214,36.666422,14848,5381,3555,9.6316,0.257,13110,5
2767,2648.3033,2938.9964,0.020614,9042,17531,3234,5.7555,0.9568,6658,6
2768,1209.4741,4201.7425,29.809174,1811,15286,4440,0.9432,0.3104,1573,8
2769,2503.0228,87.5009,45.797159,7896,112,1473,6.0142,0.3299,13267,9
2770,3398.1049,245.0327,14.396776,18511,16144,2380,6.8972,0.1896,6241,3
2771,381.2053,2863.8557,9.27638,6954,16977,4873,2.2812,0.8069,4967,8
2772,1373.5263,4097.4802,32.584025,19415,7414,2972,4.0017,0.2756,9586,2
2773,4034.8294,1633.7012,35.630099,6324,14727,2382,6.0252,0.3303,257,9
2774,2298.3298,1748.0785,34.401557,5606,17623,3291,3.8036,0.4143,128,8
2775,2732.8902,2981.7365,15.965912,5892,5984,4754,3.812,0.4337,9575,0
2776,2164.0857,1371.0717,12.610195,3077,19179,1834,1.4176,0.4113,13468,4
2777,219.5093,133.0516,47.795944,18729,10322,454,9.4134,0.5037,11921,9
2778,828.7572,3676.1452,46.164983,620,11062,741,7.5299,0.8145,14393,4
2779,2227.7137,3128.2533,22.865885,11095,3599,2381,0.1123,0.8193,14918,0
2780,1045.9352,2903.7842,42.309709,2408,1527,2358,7.6796,0.7983,14260,0
2781,249.9046,3708.4232,22.616229,12645,7910,1444,7.424,0.1011,12844,2
2782,4218.2499,3376.1574,21.219508,3005,1970,3681,0.1963,0.7997,6868,8
2783,4905.9628,1029.4179,7.838232,10679,9144,1749,3.7591,0.1203,7855,6
2784,3965.7164,1762.4117,21.32036,19981,17887,2402,6.1068,0.1247,10893,5
2785,4268.9261,630.5594,26.870893,4040,11529,4920,4.5822,0.9479,11340,8
2786,1209.8932,649.2938,1.125314,1305,8302,3172,7.8021,0.8194,2206,3
2787,4803.1353,3380.982,22.205706,5631,2355,4241,4.312,0.5524,12373,3
2788,984.6366,4293.0019,39.067833,7283,5320,2007,1.6232,0.875,8514,2
2789,4757.1495,4813.6633,34.002335,3308,226,1787,9.7665,0.9894,10549,4
2790,4974.0965,3141.7393,31.757886,17746,14521,1410,2.4962,0.6106,13842,4
2791,3558.6169,920.5148,45.47778,6666,3012,1763,7.2052,0.6129,4380,9
2792,4905.7188,528.2607,0.901699,4295,4127,910,1.5172,0.7544,8068,6
2793,2847.7032,4064.2567,27.852424,1788,614,761,3.3572,0.2321,11306,6
2794,1297.7163,2893.7866,39.367464,1074,14083,3241,4.4761,0.1671,10110,5
2795,2184.9851,3091.4289,27.066815,3600,16483,2690,2.0031,0.7596,12149,3
2796,2967.8087,3907.3126,16.194845,15390,5459,531,4.5546,0.3449,6278,6
2797,365.4171,3516.3891,6.812615,11346,9003,1360,1.6559,0.1351,12902,1
2798,3111.7201,4172.2929,44.378165,12319,19722,3819,5.6342,0.3149,10889,8
2799,4905.8894,281.079,23.538173,16108,2700,2028,6.6708,0.3586,13716,6
2800,950.5463,3737.6057,43.905772,3056,7518,2561,0.7181,0.9652,9709,1
2801,3962.9777,4254.2653,29.292648,17044,1020,2178,8.7242,0.698,11486,9
2802,4539.4949,1430.6824,33.709638,6321,19410,1538,1.9329,0.5309,4325,1
